sessionId,kwhTotal,charging_fees,created,ended,startTime,endTime,chargeTimeHrs,weekday,platform,userId,stationId,locationId,managerVehicle,facilityType,Mon,Tues,Wed,Thurs,Fri,Sat,Sun
1000174,3.25,0.00,0015-10-20 17:40:58,0015-10-20 19:40:58,17,19,1.17,Tue,ios,776364,932939,868085,0,3,0,0,0,0,0,0,0
1000175,5.55,0.00,0015-09-01 12:06:16,0015-09-01 15:06:16,12,15,2.03,Fri,ios,585556,228137,503205,0,3,0,0,0,0,1,0,0
1000176,4.14,0.00,0015-07-04 09:18:26,0015-07-04 14:18:26,09,14,4.29,Thu,ios,922366,207262,928191,1,3,0,0,0,0,0,0,0
1000177,1.92,0.00,0015-07-11 16:04:19,0015-07-11 17:04:19,16,17,0.73,Fri,ios,876459,474204,481066,1,2,0,0,0,0,1,0,0
1000178,4.51,0.00,0015-05-08 19:51:25,0015-05-08 23:51:25,19,23,3.19,Tue,ios,571413,517464,144857,1,1,0,0,0,0,0,0,0
1000179,8.67,0.00,0015-08-26 17:50:04,0015-08-26 21:50:04,17,21,3.03,Wed,ios,803281,955429,493904,0,3,0,0,1,0,0,0,0
1000180,4.89,0.00,0015-08-19 15:07:22,0015-08-19 18:07:22,15,18,2.42,Fri,ios,718836,594591,461655,1,1,0,0,0,0,1,0,0
1000181,5.90,0.00,0015-04-23 11:09:32,0015-04-23 14:09:32,11,14,2.51,Tue,ios,776604,902592,566549,0,3,0,0,0,0,0,0,0
1000182,1.54,0.00,0015-05-27 11:28:39,0015-05-27 12:28:39,11,12,0.85,Tue,android,629990,758780,399399,0,1,0,0,0,0,0,0,0
1000183,1.40,0.00,0015-07-06 13:05:36,0015-07-06 14:05:36,13,14,0.50,Fri,android,579536,280221,976902,1,3,0,0,0,0,1,0,0
1000184,6.97,0.00,0015-07-09 15:49:34,0015-07-09 19:49:34,15,19,3.80,Thu,android,545807,575971,948590,1,4,0,0,0,0,0,0,0
1000185,3.83,0.00,0015-09-15 22:16:22,0015-09-15 02:16:22,22,02,3.93,Mon,android,873443,920264,461655,1,3,1,0,0,0,0,0,0
1000186,10.81,0.00,0015-08-05 11:50:13,0015-08-05 15:50:13,11,15,3.76,Wed,ios,838253,237105,948590,1,3,0,0,1,0,0,0,0
1000187,23.68,7.50,0015-09-27 18:06:08,0015-09-27 12:06:08,18,12,17.54,Fri,ios,361805,474204,481066,1,1,0,0,0,0,1,0,0
1000188,4.21,0.00,0015-05-05 12:36:40,0015-05-05 15:36:40,12,15,2.18,Wed,ios,640659,672450,202527,0,3,0,0,1,0,0,0,0
1000189,9.79,0.00,0015-09-19 13:00:55,0015-09-19 17:00:55,13,17,3.63,Thu,ios,166407,568071,144857,0,3,0,0,0,0,0,0,0
1000190,5.49,0.00,0015-10-11 13:53:18,0015-10-11 16:53:18,13,16,2.38,Fri,ios,150760,207262,928191,1,2,0,0,0,0,1,0,0
1000191,0.25,0.00,0015-09-06 18:28:29,0015-09-06 19:28:29,18,19,0.02,Thu,ios,266699,474204,481066,0,2,0,0,0,0,0,0,0
1000192,3.30,0.00,0015-04-22 10:57:41,0015-04-22 12:57:41,10,12,1.74,Mon,ios,837880,228137,503205,1,2,1,0,0,0,0,0,0
1000193,9.81,0.92,0015-04-15 13:00:00,0015-04-15 17:00:00,13,17,3.38,Wed,android,866260,369001,493904,0,3,0,0,1,0,0,0,0
1000194,23.68,0.00,0015-06-27 12:48:55,0015-06-27 14:48:55,12,14,1.54,Tue,ios,561477,369001,493904,1,2,0,0,0,0,0,0,0
1000195,1.28,0.00,0015-09-15 15:55:13,0015-09-15 17:55:13,15,17,1.19,Wed,ios,429780,987396,978130,0,1,0,0,1,0,0,0,0
1000196,9.45,0.00,0015-08-24 15:38:18,0015-08-24 19:38:18,15,19,3.65,Wed,ios,634273,944515,976902,1,3,0,0,1,0,0,0,0
1000197,2.97,0.00,0015-08-08 17:31:24,0015-08-08 19:31:24,17,19,1.40,Wed,ios,431845,864630,648339,1,1,0,0,1,0,0,0,0
1000198,2.43,0.00,0015-08-25 16:30:49,0015-08-25 18:30:49,16,18,1.05,Mon,android,517307,260408,481066,1,1,1,0,0,0,0,0,0
1000199,3.74,0.00,0015-07-03 16:40:34,0015-07-03 19:40:34,16,19,2.92,Thu,android,262924,260408,481066,1,1,0,0,0,0,0,0,0
1000200,17.74,0.00,0015-08-03 16:19:44,0015-08-03 19:19:44,16,19,2.64,Wed,android,742039,260408,481066,0,3,0,0,1,0,0,0,0
1000201,0.41,0.00,0015-09-23 10:08:44,0015-09-23 11:08:44,10,11,0.19,Wed,ios,489933,643012,517854,1,3,0,0,1,0,0,0,0
1000202,5.69,0.00,0015-06-01 17:21:51,0015-06-01 20:21:51,17,20,2.62,Thu,ios,635593,355208,976902,1,3,0,0,0,0,0,0,0
1000203,3.77,0.00,0015-08-04 11:57:36,0015-08-04 15:57:36,11,15,3.32,Fri,android,148215,582873,461655,1,3,0,0,0,0,1,0,0
1000204,8.60,0.00,0015-05-18 17:51:58,0015-05-18 21:51:58,17,21,3.44,Wed,android,966120,612116,461655,1,3,0,0,1,0,0,0,0
1000205,7.28,0.00,0015-07-26 11:33:02,0015-07-26 20:33:02,11,20,8.74,Wed,android,679958,891421,144857,1,3,0,0,1,0,0,0,0
1000206,6.46,0.00,0015-06-08 16:29:23,0015-06-08 20:29:23,16,20,3.08,Wed,android,357034,782629,517854,1,2,0,0,1,0,0,0,0
1000207,0.11,0.00,0015-02-23 16:56:00,0015-02-23 22:56:00,16,22,5.61,Mon,ios,655550,803398,144857,0,3,1,0,0,0,0,0,0
1000208,13.32,0.00,0015-09-09 10:05:02,0015-09-09 15:05:02,10,15,4.30,Fri,ios,189026,987396,978130,1,1,0,0,0,0,1,0,0
1000209,23.68,0.00,0015-08-02 15:27:42,0015-08-02 11:27:42,15,11,19.01,Fri,android,871073,594591,461655,1,2,0,0,0,0,1,0,0
1000210,2.23,0.00,0015-05-25 10:37:06,0015-05-25 12:37:06,10,12,1.68,Fri,ios,317722,280221,976902,1,1,0,0,0,0,1,0,0
1000211,1.87,0.00,0015-09-10 17:52:45,0015-09-10 21:52:45,17,21,3.38,Fri,android,473023,369001,493904,1,3,0,0,0,0,1,0,0
1000212,6.65,0.00,0015-06-13 11:54:28,0015-06-13 14:54:28,11,14,2.97,Tue,android,164664,425476,928191,0,3,0,0,0,0,0,0,0
1000213,4.90,0.00,0015-04-21 12:41:05,0015-04-21 16:41:05,12,16,3.05,Sat,android,564971,369001,493904,0,1,0,0,0,0,0,1,0
1000214,8.53,0.00,0015-09-15 10:03:10,0015-09-15 15:03:10,10,15,4.33,Tue,ios,471136,987396,978130,1,3,0,0,0,0,0,0,0
1000215,6.84,0.00,0015-06-20 09:39:15,0015-06-20 13:39:15,09,13,3.24,Wed,ios,539599,369001,493904,1,3,0,0,1,0,0,0,0
1000216,6.66,0.00,0015-07-26 17:01:24,0015-07-26 21:01:24,17,21,3.66,Mon,ios,507247,612116,461655,1,3,1,0,0,0,0,0,0
1000217,23.68,0.00,0015-08-09 17:03:51,0015-08-09 16:03:51,17,16,46.66,Tue,web,788772,693651,503205,1,3,0,0,0,0,0,0,0
1000218,23.68,7.50,0015-09-08 17:36:54,0015-09-08 07:36:54,17,07,37.69,Fri,android,873959,228137,503205,0,3,0,0,0,0,1,0,0
1000219,13.55,0.00,0015-03-19 19:09:36,0015-03-19 00:09:36,19,00,4.59,Mon,ios,139807,414088,566549,1,3,1,0,0,0,0,0,0
1000220,4.03,4.24,0015-05-20 00:12:51,0015-05-20 02:12:51,00,02,1.52,Wed,android,248533,369001,493904,0,2,0,0,1,0,0,0,0
1000221,2.27,0.00,0015-09-22 12:25:37,0015-09-22 14:25:37,12,14,1.33,Mon,android,610866,929628,751082,0,2,1,0,0,0,0,0,0
1000222,9.53,0.00,0015-10-26 18:22:14,0015-10-26 22:22:14,18,22,3.29,Tue,ios,101885,250527,976902,0,3,0,0,0,0,0,0,0
1000223,6.71,0.00,0015-07-02 19:11:38,0015-07-02 22:11:38,19,22,2.33,Mon,ios,447255,474204,481066,0,3,1,0,0,0,0,0,0
1000224,8.88,0.00,0015-10-03 18:52:45,0015-10-03 22:52:45,18,22,3.31,Wed,android,467506,955429,493904,1,2,0,0,1,0,0,0,0
1000225,5.18,0.00,0015-01-06 16:56:26,0015-01-06 19:56:26,16,19,2.79,Tue,android,782591,902592,566549,0,1,0,0,0,0,0,0,0
1000226,5.50,0.00,0015-07-01 09:20:16,0015-07-01 16:20:16,09,16,6.29,Wed,ios,197627,803398,144857,1,4,0,0,1,0,0,0,0
1000227,5.24,0.00,0015-09-21 12:10:38,0015-09-21 17:10:38,12,17,4.03,Sat,android,857111,955429,493904,0,2,0,0,0,0,0,1,0
1000228,4.96,0.00,0015-08-13 10:36:35,0015-08-13 14:36:35,10,14,3.85,Fri,ios,729371,250527,976902,1,2,0,0,0,0,1,0,0
1000229,4.37,0.00,0015-05-16 20:54:07,0015-05-16 23:54:07,20,23,2.30,Tue,ios,293862,369001,493904,1,4,0,0,0,0,0,0,0
1000230,1.69,0.00,0015-05-09 12:14:53,0015-05-09 15:14:53,12,15,2.18,Wed,ios,667750,369001,493904,1,3,0,0,1,0,0,0,0
1000231,12.18,0.00,0015-05-17 12:26:34,0015-05-17 16:26:34,12,16,3.36,Thu,android,995420,250527,976902,0,3,0,0,0,0,0,0,0
1000232,9.23,0.53,0015-09-20 16:09:07,0015-09-20 21:09:07,16,21,4.60,Fri,android,182175,955429,493904,0,3,0,0,0,0,1,0,0
1000233,10.01,0.00,0015-12-09 17:20:58,0015-12-09 21:20:58,17,21,3.48,Fri,ios,644932,414088,566549,1,1,0,0,0,0,1,0,0
1000234,3.74,0.00,0015-09-14 13:07:26,0015-09-14 15:07:26,13,15,1.64,Mon,ios,917411,474204,481066,1,3,1,0,0,0,0,0,0
1000235,6.21,0.00,0015-07-13 12:41:31,0015-07-13 16:41:31,12,16,3.02,Wed,ios,521233,405157,976902,1,2,0,0,1,0,0,0,0
1000236,0.97,0.00,0015-06-09 17:57:23,0015-06-09 18:57:23,17,18,0.34,Mon,android,202988,902592,566549,0,2,1,0,0,0,0,0,0
1000237,6.40,0.00,0015-06-11 17:17:46,0015-06-11 20:17:46,17,20,2.59,Wed,android,896386,643012,517854,1,2,0,0,1,0,0,0,0
1000238,4.63,0.00,0015-03-23 09:32:25,0015-03-23 11:32:25,09,11,1.55,Wed,android,977633,955429,493904,1,1,0,0,1,0,0,0,0
1000239,6.92,0.00,0015-03-12 11:52:29,0015-03-12 14:52:29,11,14,2.82,Tue,android,286209,987396,978130,0,2,0,0,0,0,0,0,0
1000240,5.61,0.00,0015-08-09 17:47:53,0015-08-09 21:47:53,17,21,3.36,Fri,android,998746,653450,503205,1,1,0,0,0,0,1,0,0
1000241,6.88,0.00,0015-05-28 13:49:49,0015-05-28 17:49:49,13,17,3.34,Wed,android,737894,594591,461655,0,3,0,0,1,0,0,0,0
1000242,4.08,0.00,0015-10-13 12:54:22,0015-10-13 15:54:22,12,15,2.70,Wed,ios,107704,355208,976902,1,2,0,0,1,0,0,0,0
1000243,6.94,0.00,0015-09-20 16:18:19,0015-09-20 20:18:19,16,20,3.35,Thu,android,787991,944515,976902,0,3,0,0,0,0,0,0,0
1000244,8.78,0.00,0015-06-02 17:51:54,0015-06-02 21:51:54,17,21,3.72,Mon,ios,409963,575971,948590,1,2,1,0,0,0,0,0,0
1000245,6.34,0.00,0015-07-19 16:52:12,0015-07-19 19:52:12,16,19,2.39,Fri,ios,475911,638536,868085,1,1,0,0,0,0,1,0,0
1000246,9.43,0.00,0015-09-04 11:30:08,0015-09-04 15:30:08,11,15,3.52,Mon,ios,786224,623134,620906,1,1,1,0,0,0,0,0,0
1000247,6.23,0.00,0015-09-11 17:23:16,0015-09-11 21:23:16,17,21,3.06,Wed,android,750803,738900,976902,1,2,0,0,1,0,0,0,0
1000248,5.05,0.43,0015-07-10 12:26:03,0015-07-10 16:26:03,12,16,3.96,Mon,ios,250181,730023,878393,1,1,1,0,0,0,0,0,0
1000249,1.79,0.00,0015-09-06 16:20:40,0015-09-06 17:20:40,16,17,0.89,Thu,ios,923353,653450,503205,0,3,0,0,0,0,0,0,0
1000250,0.90,0.00,0015-08-16 12:24:00,0015-08-16 13:24:00,12,13,0.61,Tue,android,299834,944515,976902,1,1,0,0,0,0,0,0,0
1000251,5.83,0.00,0015-08-10 18:08:06,0015-08-10 21:08:06,18,21,2.50,Tue,ios,863187,250527,976902,1,3,0,0,0,0,0,0,0
1000252,7.18,0.66,0015-07-16 10:22:48,0015-07-16 12:22:48,10,12,1.89,Fri,android,869735,803398,144857,1,3,0,0,0,0,1,0,0
1000253,4.71,0.00,0015-04-13 17:56:40,0015-04-13 20:56:40,17,20,2.14,Fri,ios,120700,568071,144857,1,2,0,0,0,0,1,0,0
1000254,8.23,0.00,0015-07-23 11:09:13,0015-07-23 15:09:13,11,15,3.38,Tue,ios,735053,568071,144857,0,3,0,0,0,0,0,0,0
1000255,1.99,0.00,0015-09-10 15:07:50,0015-09-10 17:07:50,15,17,1.36,Fri,android,837606,489543,868085,1,3,0,0,0,0,1,0,0
1000256,0.14,0.14,0015-08-16 16:21:15,0015-08-16 17:21:15,16,17,0.06,Tue,ios,636561,474204,481066,1,3,0,0,0,0,0,0,0
1000257,2.34,0.00,0015-09-10 13:16:29,0015-09-10 14:16:29,13,14,0.81,Thu,ios,546688,664306,868085,0,2,0,0,0,0,0,0,0
1000258,7.29,0.56,0015-09-22 17:41:10,0015-09-22 20:41:10,17,20,2.36,Tue,ios,219361,987396,978130,1,3,0,0,0,0,0,0,0
1000259,5.37,0.00,0015-06-26 17:26:41,0015-06-26 22:26:41,17,22,4.02,Mon,ios,208751,922416,648339,1,1,1,0,0,0,0,0,0
1000260,9.44,0.00,0015-09-13 11:49:22,0015-09-13 15:49:22,11,15,3.13,Thu,ios,611833,730023,878393,1,3,0,0,0,0,0,0,0
1000261,7.84,0.00,0015-03-23 12:55:43,0015-03-23 15:55:43,12,15,2.88,Fri,android,644315,540225,648339,1,1,0,0,0,0,1,0,0
1000262,4.08,0.00,0015-04-12 11:42:43,0015-04-12 15:42:43,11,15,3.22,Thu,ios,264550,405157,976902,1,3,0,0,0,0,0,0,0
1000263,17.17,0.00,0015-07-11 17:15:21,0015-07-11 19:15:21,17,19,25.01,Fri,ios,581395,371335,461655,1,3,0,0,0,0,1,0,0
1000264,0.56,0.00,0015-04-16 12:47:41,0015-04-16 13:47:41,12,13,0.30,Fri,ios,749137,643012,517854,0,2,0,0,0,0,1,0,0
1000265,1.30,0.00,0015-08-11 13:23:52,0015-08-11 14:23:52,13,14,0.85,Mon,ios,789089,405157,976902,1,3,1,0,0,0,0,0,0
1000266,23.68,0.00,0015-04-12 03:53:40,0015-04-12 23:53:40,03,23,19.23,Fri,ios,247271,369001,493904,0,3,0,0,0,0,1,0,0
1000267,5.10,0.00,0015-07-04 11:59:54,0015-07-04 14:59:54,11,14,2.52,Thu,ios,764000,474204,481066,0,3,0,0,0,0,0,0,0
1000268,0.22,0.00,0015-09-17 16:08:31,0015-09-17 17:08:31,16,17,0.08,Thu,ios,919023,801274,976902,0,1,0,0,0,0,0,0,0
1000269,5.45,0.00,0015-08-13 10:42:38,0015-08-13 14:42:38,10,14,3.12,Tue,ios,360297,405157,976902,1,2,0,0,0,0,0,0,0
1000270,8.61,0.00,0015-10-14 10:38:44,0015-10-14 15:38:44,10,15,4.02,Mon,ios,680472,944515,976902,0,2,1,0,0,0,0,0,0
1000271,23.68,0.00,0015-08-22 12:08:45,0015-08-22 16:08:45,12,16,3.25,Wed,ios,469348,944515,976902,1,3,0,0,1,0,0,0,0
1000272,7.76,0.00,0015-09-27 16:34:18,0015-09-27 20:34:18,16,20,3.99,Thu,android,159354,987396,978130,1,3,0,0,0,0,0,0,0
1000273,5.41,0.00,0015-05-27 11:03:44,0015-05-27 15:03:44,11,15,3.66,Thu,ios,808340,366832,978130,0,2,0,0,0,0,0,0,0
1000274,8.78,0.00,0015-09-26 11:50:51,0015-09-26 15:50:51,11,15,3.38,Mon,ios,818430,728918,928191,1,2,1,0,0,0,0,0,0
1000275,4.06,0.00,0015-02-25 15:55:55,0015-02-25 18:55:55,15,18,2.66,Fri,ios,874320,664306,868085,0,2,0,0,0,0,1,0,0
1000276,23.68,0.00,0015-09-22 11:04:11,0015-09-22 05:04:11,11,05,17.24,Thu,android,268746,250527,976902,1,3,0,0,0,0,0,0,0
1000277,8.64,0.00,0015-06-05 11:59:20,0015-06-05 15:59:20,11,15,3.09,Wed,ios,676884,944515,976902,1,2,0,0,1,0,0,0,0
1000278,3.78,0.00,0015-06-03 11:50:32,0015-06-03 13:50:32,11,13,1.70,Thu,ios,447148,672450,202527,1,2,0,0,0,0,0,0,0
1000279,0.39,0.00,0015-09-27 21:48:41,0015-09-27 22:48:41,21,22,0.15,Wed,ios,141814,405157,976902,0,2,0,0,1,0,0,0,0
1000280,0.88,0.00,0015-09-18 12:46:18,0015-09-18 13:46:18,12,13,0.41,Wed,ios,410833,489543,868085,0,3,0,0,1,0,0,0,0
1000281,0.10,0.00,0015-07-25 11:34:34,0015-07-25 12:34:34,11,12,0.13,Wed,ios,208975,632920,461655,1,3,0,0,1,0,0,0,0
1000282,1.09,0.00,0015-09-27 12:04:47,0015-09-27 16:04:47,12,16,3.35,Mon,android,364144,369001,493904,1,3,1,0,0,0,0,0,0
1000283,4.37,0.00,0015-05-21 12:25:27,0015-05-21 15:25:27,12,15,2.33,Fri,android,882186,575971,948590,1,3,0,0,0,0,1,0,0
1000284,5.18,0.46,0015-03-26 10:43:19,0015-03-26 14:43:19,10,14,3.12,Thu,ios,330545,369001,493904,1,3,0,0,0,0,0,0,0
1000285,23.68,0.00,0015-09-05 19:19:43,0015-09-05 00:19:43,19,00,4.02,Wed,ios,682032,540225,648339,1,3,0,0,1,0,0,0,0
1000286,11.20,0.00,0015-08-03 14:19:13,0015-08-03 18:19:13,14,18,3.55,Tue,ios,268772,932939,868085,1,3,0,0,0,0,0,0,0
1000287,13.91,1.36,0015-05-19 16:54:03,0015-05-19 20:54:03,16,20,3.89,Thu,ios,202972,250527,976902,1,3,0,0,0,0,0,0,0
1000288,9.81,0.00,0015-09-08 16:06:18,0015-09-08 20:06:18,16,20,3.16,Thu,ios,712546,405157,976902,1,3,0,0,0,0,0,0,0
1000289,5.51,0.00,0015-09-11 11:15:50,0015-09-11 14:15:50,11,14,2.03,Fri,ios,603268,474204,481066,1,2,0,0,0,0,1,0,0
1000290,6.50,0.41,0015-06-20 11:05:53,0015-06-20 14:05:53,11,14,2.22,Wed,ios,119535,355208,976902,0,2,0,0,1,0,0,0,0
1000291,6.57,0.65,0015-09-07 17:58:02,0015-09-07 20:58:02,17,20,2.96,Thu,ios,909652,664306,868085,1,3,0,0,0,0,0,0,0
1000292,9.78,0.00,0015-04-12 10:32:00,0015-04-12 14:32:00,10,14,3.28,Mon,ios,567896,955429,493904,1,3,1,0,0,0,0,0,0
1000293,1.82,0.00,0015-08-24 10:30:22,0015-08-24 11:30:22,10,11,0.66,Fri,android,643042,228137,503205,0,2,0,0,0,0,1,0,0
1000294,7.38,0.00,0015-07-21 09:20:06,0015-07-21 13:20:06,09,13,3.41,Wed,ios,282294,878706,461655,1,4,0,0,1,0,0,0,0
1000295,3.89,0.00,0015-08-09 10:24:58,0015-08-09 13:24:58,10,13,2.04,Wed,ios,106918,425476,928191,1,1,0,0,1,0,0,0,0
1000296,4.00,0.00,0015-05-07 16:09:11,0015-05-07 18:09:11,16,18,1.69,Tue,ios,218844,728918,928191,1,3,0,0,0,0,0,0,0
1000297,3.51,0.00,0015-05-01 17:15:02,0015-05-01 19:15:02,17,19,1.50,Fri,ios,274421,730023,878393,1,3,0,0,0,0,1,0,0
1000298,10.14,0.69,0015-09-01 14:56:46,0015-09-01 18:56:46,14,18,3.48,Tue,ios,330019,638536,868085,0,3,0,0,0,0,0,0,0
1000299,4.53,0.64,0015-09-22 11:32:16,0015-09-22 13:32:16,11,13,1.76,Thu,android,117367,987396,978130,1,3,0,0,0,0,0,0,0
1000300,9.63,0.00,0015-07-04 10:11:30,0015-07-04 15:11:30,10,15,4.08,Mon,ios,791423,549414,461655,1,3,1,0,0,0,0,0,0
1000301,7.91,0.00,0015-09-21 17:27:33,0015-09-21 20:27:33,17,20,2.60,Thu,ios,906010,911231,202527,1,3,0,0,0,0,0,0,0
1000302,5.93,0.23,0015-09-04 16:27:08,0015-09-04 19:27:08,16,19,2.14,Thu,ios,105735,414088,566549,0,3,0,0,0,0,0,0,0
1000303,7.15,0.00,0015-08-21 08:13:44,0015-08-21 12:13:44,08,12,3.73,Thu,ios,662146,801274,976902,1,3,0,0,0,0,0,0,0
1000304,4.12,0.00,0015-06-14 17:35:50,0015-06-14 20:35:50,17,20,2.98,Wed,ios,911801,236840,620906,0,2,0,0,1,0,0,0,0
1000305,4.96,0.00,0015-09-15 17:50:44,0015-09-15 22:50:44,17,22,4.60,Thu,ios,817817,594591,461655,0,2,0,0,0,0,0,0,0
1000306,3.05,0.00,0014-09-05 10:30:59,0014-09-05 14:30:59,10,14,3.10,Tue,ios,520106,405157,976902,0,2,0,0,0,0,0,0,0
1000307,0.41,0.00,0015-08-27 19:11:40,0015-08-27 22:11:40,19,22,2.79,Fri,ios,922041,489543,868085,0,3,0,0,0,0,1,0,0
1000308,23.68,0.00,0015-05-08 09:41:00,0015-05-08 16:41:00,09,16,30.58,Fri,ios,310040,874950,814002,1,3,0,0,0,0,1,0,0
1000309,5.48,0.00,0015-03-27 11:35:58,0015-03-27 15:35:58,11,15,3.05,Thu,android,523579,349635,503205,1,3,0,0,0,0,0,0,0
1000310,23.68,0.00,0015-07-10 10:21:07,0015-07-10 14:21:07,10,14,3.73,Wed,ios,495397,653450,503205,1,2,0,0,1,0,0,0,0
1000311,8.16,0.00,0015-09-15 13:57:37,0015-09-15 17:57:37,13,17,3.93,Thu,ios,835236,569889,461655,1,3,0,0,0,0,0,0,0
1000312,4.25,0.00,0015-09-27 08:16:15,0015-09-27 11:16:15,08,11,2.24,Wed,ios,429119,875343,747048,1,3,0,0,1,0,0,0,0
1000313,5.30,0.00,0015-06-07 16:31:47,0015-06-07 18:31:47,16,18,1.96,Mon,android,748645,955429,493904,1,3,1,0,0,0,0,0,0
1000314,7.98,0.00,0015-04-16 19:39:00,0015-04-16 23:39:00,19,23,3.60,Thu,ios,702427,355208,976902,0,3,0,0,0,0,0,0,0
1000315,3.27,0.00,0015-10-08 11:48:36,0015-10-08 13:48:36,11,13,1.50,Fri,ios,819678,369001,493904,0,3,0,0,0,0,1,0,0
1000316,4.62,0.00,0015-04-01 12:00:43,0015-04-01 14:00:43,12,14,2.00,Fri,ios,348658,878706,461655,1,4,0,0,0,0,1,0,0
1000317,7.39,0.00,0015-06-14 12:44:48,0015-06-14 15:44:48,12,15,2.47,Mon,android,339669,474204,481066,0,2,1,0,0,0,0,0,0
1000318,17.62,0.00,0015-09-07 17:09:51,0015-09-07 07:09:51,17,07,13.87,Thu,android,990649,569886,868085,0,1,0,0,0,0,0,0,0
1000319,6.58,0.00,0015-06-28 11:36:03,0015-06-28 14:36:03,11,14,2.54,Fri,ios,571706,638536,868085,0,2,0,0,0,0,1,0,0
1000320,4.41,0.28,0015-06-12 17:01:26,0015-06-12 19:01:26,17,19,1.46,Wed,ios,918213,932939,868085,1,3,0,0,1,0,0,0,0
1000321,5.47,0.00,0015-07-03 13:24:39,0015-07-03 16:24:39,13,16,2.24,Wed,android,761938,920264,461655,0,3,0,0,1,0,0,0,0
1000322,3.67,0.00,0015-09-11 12:20:41,0015-09-11 15:20:41,12,15,2.26,Fri,android,480805,219054,814002,0,1,0,0,0,0,1,0,0
1000323,12.10,0.00,0015-07-05 17:46:15,0015-07-05 21:46:15,17,21,3.28,Fri,android,166891,955429,493904,0,3,0,0,0,0,1,0,0
1000324,3.00,0.27,0015-03-03 13:06:16,0015-03-03 17:06:16,13,17,3.15,Fri,android,232552,517464,144857,1,3,0,0,0,0,1,0,0
1000325,8.26,1.01,0015-03-11 17:55:30,0015-03-11 20:55:30,17,20,2.72,Mon,android,719531,929628,751082,0,3,1,0,0,0,0,0,0
1000326,8.64,0.00,0015-08-21 13:34:19,0015-08-21 18:34:19,13,18,4.16,Thu,android,263281,944515,976902,1,3,0,0,0,0,0,0,0
1000327,7.04,0.00,0015-09-16 12:34:00,0015-09-16 16:34:00,12,16,3.36,Tue,android,726003,507660,202527,1,2,0,0,0,0,0,0,0
1000328,8.52,0.00,0015-06-13 14:15:10,0015-06-13 18:15:10,14,18,3.44,Tue,android,641704,369001,493904,0,2,0,0,0,0,0,0,0
1000329,3.10,0.00,0015-09-24 11:34:51,0015-09-24 14:34:51,11,14,2.18,Mon,android,574760,474204,481066,1,3,1,0,0,0,0,0,0
1000330,23.68,0.00,0015-05-18 09:01:11,0015-05-18 13:01:11,09,13,27.22,Thu,ios,115440,369001,493904,1,3,0,0,0,0,0,0,0
1000331,0.48,0.00,0015-06-15 22:44:50,0015-06-15 23:44:50,22,23,0.52,Wed,android,669578,878706,461655,1,3,0,0,1,0,0,0,0
1000332,5.91,0.00,0015-09-04 17:49:45,0015-09-04 20:49:45,17,20,2.12,Wed,ios,908447,369001,493904,1,3,0,0,1,0,0,0,0
1000333,9.49,0.00,0015-05-11 19:10:40,0015-05-11 23:10:40,19,23,3.48,Thu,android,477934,902592,566549,0,3,0,0,0,0,0,0,0
1000334,8.58,0.00,0015-05-11 16:00:10,0015-05-11 20:00:10,16,20,3.70,Mon,android,824305,260781,202527,1,2,1,0,0,0,0,0,0
1000335,23.68,0.00,0015-06-03 11:43:39,0015-06-03 14:43:39,11,14,2.38,Thu,android,662407,664306,868085,0,3,0,0,0,0,0,0,0
1000336,10.88,0.00,0015-05-25 17:22:51,0015-05-25 22:22:51,17,22,4.04,Tue,ios,141406,575971,948590,1,3,0,0,0,0,0,0,0
1000337,4.80,0.00,0015-06-06 11:34:22,0015-06-06 14:34:22,11,14,2.34,Fri,ios,656937,582873,461655,1,3,0,0,0,0,1,0,0
1000338,10.73,0.00,0015-06-21 00:32:24,0015-06-21 04:32:24,00,04,3.50,Wed,ios,166418,355208,976902,0,3,0,0,1,0,0,0,0
1000339,4.28,0.00,0015-07-18 13:09:39,0015-07-18 16:09:39,13,16,2.23,Fri,android,236078,568071,144857,1,3,0,0,0,0,1,0,0
1000340,7.12,0.00,0015-04-21 09:53:24,0015-04-21 13:53:24,09,13,3.27,Tue,android,174316,664306,868085,1,2,0,0,0,0,0,0,0
1000341,2.08,0.19,0015-08-15 17:51:40,0015-08-15 18:51:40,17,18,0.92,Mon,ios,378727,514669,566549,1,2,1,0,0,0,0,0,0
1000342,7.61,0.00,0015-09-17 11:06:06,0015-09-17 15:06:06,11,15,3.47,Thu,ios,287588,878706,461655,1,2,0,0,0,0,0,0,0
1000343,10.08,0.00,0015-09-22 15:29:44,0015-09-22 19:29:44,15,19,3.29,Fri,android,265860,371335,461655,1,3,0,0,0,0,1,0,0
1000344,6.29,0.00,0015-09-11 14:54:23,0015-09-11 17:54:23,14,17,2.57,Thu,android,493282,228137,503205,0,4,0,0,0,0,0,0,0
1000345,0.94,0.00,0015-06-13 13:00:46,0015-06-13 14:00:46,13,14,0.57,Mon,android,332665,792421,202527,1,3,1,0,0,0,0,0,0
1000346,6.90,0.00,0015-09-18 17:32:35,0015-09-18 21:32:35,17,21,3.01,Wed,ios,710434,474204,481066,1,3,0,0,1,0,0,0,0
1000347,9.86,0.00,0015-06-07 15:46:04,0015-06-07 19:46:04,15,19,3.47,Wed,ios,199996,951880,144857,1,2,0,0,1,0,0,0,0
